nC;eta_B_star;eta_B_star_norm;W;Tc;Pc;Vc;rhoc;Zc;omega;Tf;Tfz;Hc;Amu;Bmu;Cmu;Dmu;Arho;Brho;Crho;Asat;Bsat;Csat;Dsat;Esat;Ac;Bc;Cc;Dc;Ak;Bk;Ck;Avap;Bvap;Asigma;Bsigma;DCN
12;5.98617;0.29984842;170.338;642.55;18.22;0.000691;246.87;0.235;0.461;333.71;211.92;44.25;-5.1977;1039.9;0.0088;-8.46e-06;0.2467;0.2554;0.2857;25.571;-3529.6;-5.6777;0;0;212.204;0.9877;-0.0026158;3.3362e-06;0.1581;-5.8109e-05;-2.0783e-07;67.326;0.38;51.501;1.2222;23.79
12;5.40838;0.26352092;170.338;630.72;18.17;0.00069;247.22;0.239;0.491;329.82;179.5;44.19;-5.3295;1040.3;0.0094;-9.13e-06;0.2471;0.2599;0.2857;26.179;-3555.5;-5.8602;0;0;224.919;0.929;-0.0025447;3.3929e-06;0.1615;-6.8301e-05;-2.0887e-07;66.78;0.38;51.643;1.2222;24.9
12;5.10028;0.24414981;170.338;636.16;18.17;0.00069;247.22;0.237;0.491;332.04;179.5;44.21;-5.4129;1060.5;0.0095;-9.11e-06;0.2471;0.2578;0.2857;25.993;-3570.7;-5.7945;0;0;226.476;0.9173;-0.0024964;3.3186e-06;0.1616;-6.7918e-05;-2.0529e-07;67.412;0.38;51.798;1.2222;23.39
12;7.55442;0.39844983;170.338;626.12;18.22;0.000691;246.87;0.242;0.461;325.93;211.92;44.16;-4.9212;976.2;0.0084;-8.46e-06;0.2467;0.2638;0.2857;26.129;-3484.7;-5.8741;0;0;207.987;1.0207;-0.0027536;3.5427e-06;0.1577;-5.8669e-05;-2.1932e-07;65.442;0.38;51.036;1.2222;23.17
12;6.38934;0.32519709;170.338;623.36;18.17;0.00069;247.22;0.242;0.491;325.93;179.5;44.15;-5.1969;1010.2;0.0092;-9.13e-06;0.2471;0.2655;0.2857;26.438;-3535.1;-5.9512;0;0;224.139;0.9347;-0.0025799;3.455e-06;0.1614;-6.8821e-05;-2.1387e-07;65.927;0.38;51.431;1.2222;26.3
12;5.57558;0.27403313;170.338;645.29;18.22;0.000691;246.87;0.234;0.461;334.82;211.92;44.23;-5.2341;1049.3;0.0089;-8.44e-06;0.2467;0.253;0.2857;25.481;-3537.1;-5.6462;0;0;212.33;0.9867;-0.0026065;3.319e-06;0.1581;-5.8012e-05;-2.0601e-07;67.641;0.38;51.577;1.2222;20.87
12;4.42369;0.20160989;170.338;638.89;18.17;0.00069;247.22;0.236;0.491;333.71;179.5;44.27;-5.4505;1070;0.0095;-9.09e-06;0.2471;0.2557;0.2857;25.901;-3578.4;-5.7623;0;0;226.76;0.9154;-0.0024842;3.297e-06;0.1616;-6.7726e-05;-2.0354e-07;67.728;0.38;51.876;1.2222;24.69
12;6.74285;0.34742387;170.338;632.97;18.22;0.000691;246.87;0.239;0.461;328.71;211.92;44.19;-5.0497;1004.6;0.0086;-8.48e-06;0.2467;0.2593;0.2857;25.892;-3503.3;-5.7906;0;0;209.279;1.0103;-0.0027057;3.468e-06;0.1579;-5.8441e-05;-2.1441e-07;66.227;0.38;51.23;1.2222;21.05
12;6.06637;0.3048912;170.338;634.33;18.22;0.000691;246.87;0.238;0.461;329.82;211.92;44.21;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2571;0.2857;25.845;-3507.1;-5.7742;0;0;208.805;1.0138;-0.0027128;3.4738e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;26.56
12;5.98651;0.29987007;170.338;642.55;18.22;0.000691;246.87;0.235;0.461;333.71;211.92;44.25;-5.1977;1039.9;0.0088;-8.46e-06;0.2467;0.2554;0.2857;25.571;-3529.6;-5.6777;0;0;212.204;0.9877;-0.0026158;3.3362e-06;0.1581;-5.8109e-05;-2.0783e-07;67.326;0.38;51.501;1.2222;22.23
12;6.47218;0.33040579;170.338;635.7;18.22;0.000691;246.87;0.238;0.461;330.37;211.92;44.19;-5.0955;1015.2;0.0087;-8.48e-06;0.2467;0.2596;0.2857;25.799;-3510.8;-5.7579;0;0;210.901;0.9978;-0.002662;3.4078e-06;0.1579;-5.8348e-05;-2.125e-07;66.541;0.38;51.308;1.2222;28.19
12;6.74547;0.3475887;170.338;638.44;18.22;0.000691;246.87;0.237;0.461;331.48;211.92;44.15;-5.1384;1025.3;0.0088;-8.47e-06;0.2467;0.2599;0.2857;25.707;-3518.3;-5.7255;0;0;212.476;0.9858;-0.0026198;3.3498e-06;0.158;-5.8253e-05;-2.1061e-07;66.855;0.38;51.385;1.2222;28.91
12;7.55227;0.39831459;170.338;632.97;18.22;0.000691;246.87;0.239;0.461;328.71;211.92;44.12;-5.0497;1004.6;0.0086;-8.48e-06;0.2467;0.2642;0.2857;25.892;-3503.3;-5.7906;0;0;211.929;0.9902;-0.0026459;3.3938e-06;0.1579;-5.8441e-05;-2.1441e-07;66.227;0.38;51.23;1.2222;34.18
12;5.40639;0.26339576;170.338;636.16;18.17;0.00069;247.22;0.237;0.491;332.04;179.5;44.18;-5.4129;1060.5;0.0095;-9.11e-06;0.2471;0.2602;0.2857;25.993;-3570.7;-5.7945;0;0;227.657;0.9083;-0.0024687;3.2829e-06;0.1616;-6.7918e-05;-2.0529e-07;67.412;0.38;51.798;1.2222;30.18
12;5.40684;0.26342439;170.338;637.53;18.17;0.00069;247.22;0.236;0.491;332.59;179.5;44.18;-5.432;1065.3;0.0095;-9.1e-06;0.2471;0.2604;0.2857;25.947;-3574.6;-5.7784;0;0;228.359;0.903;-0.0024495;3.2554e-06;0.1616;-6.7822e-05;-2.0441e-07;67.57;0.38;51.837;1.2222;30.79
12;5.4071;0.26344038;170.338;634.8;18.17;0.00069;247.22;0.237;0.491;331.48;179.5;44.18;-5.3931;1055.6;0.0095;-9.12e-06;0.2471;0.2602;0.2857;26.039;-3566.9;-5.8108;0;0;227.01;0.9131;-0.0024867;3.309e-06;0.1616;-6.8013e-05;-2.0618e-07;67.253;0.38;51.759;1.2222;28.79
12;4.4199;0.20137199;170.338;641.61;18.17;0.00069;247.22;0.235;0.491;334.82;179.5;44.23;-5.4856;1079.2;0.0096;-9.07e-06;0.2471;0.2559;0.2857;25.81;-3586;-5.7303;0;0;228.359;0.903;-0.0024495;3.2554e-06;0.1617;-6.7536e-05;-2.0181e-07;68.044;0.38;51.953;1.2222;22.97
12;6.4683;0.33016167;170.338;642.55;18.22;0.000691;246.87;0.235;0.461;333.71;211.92;44.14;-5.1977;1039.9;0.0088;-8.46e-06;0.2467;0.2602;0.2857;25.571;-3529.6;-5.6777;0;0;214.759;0.9684;-0.002559;3.2661e-06;0.1581;-5.8109e-05;-2.0783e-07;67.326;0.38;51.501;1.2222;31.29
12;5.70704;0.28229859;170.338;633.44;18.17;0.00069;247.22;0.238;0.491;330.93;179.5;44.16;-5.3726;1050.6;0.0094;-9.12e-06;0.2471;0.2624;0.2857;26.086;-3563.1;-5.8272;0;0;227.437;0.9098;-0.0024795;3.3028e-06;0.1615;-6.8109e-05;-2.0707e-07;67.095;0.38;51.72;1.2222;35.06
12;4.72487;0.2205462;170.338;641.61;18.17;0.00069;247.22;0.235;0.491;334.82;179.5;44.19;-5.4856;1079.2;0.0096;-9.07e-06;0.2471;0.2583;0.2857;25.81;-3586;-5.7303;0;0;229.236;0.8966;-0.0024211;3.2102e-06;0.1617;-6.7536e-05;-2.0181e-07;68.044;0.38;51.953;1.2222;26.77
